episode_id,entry_anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,entry_event_family,entry_signal_bar_open_utc,entry_decision_available_utc,entry_execution_bar_open_utc,entry_price,execution_status,research_scope,episode_end_utc,symbol
OPT-LONG-169ab4f899a206e8,TSLA-PR-0001,O:TSLA240920P00217500,PUT,217.5,2024-09-20,30,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,11.87,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-13T13:45:00+00:00,TSLA
OPT-LONG-5626d3e63d281472,TSLA-PR-0003,O:TSLA241004C00230000,CALL,230.0,2024-10-04,14,0.0,DISCOVERY,CONTINUATION,2024-09-18T18:00:00+00:00,2024-09-18T18:15:00+00:00,2024-09-18T18:15:00+00:00,11.7,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-04T23:59:59.999999+00:00,TSLA
OPT-LONG-1286c5d37ea865bf,TSLA-PR-0003,O:TSLA241004P00230000,PUT,230.0,2024-10-04,14,0.0,DISCOVERY,CONTINUATION,2024-09-18T18:00:00+00:00,2024-09-18T18:15:00+00:00,2024-09-18T18:15:00+00:00,10.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-04T23:59:59.999999+00:00,TSLA
OPT-LONG-436a23df8a38ea71,TSLA-PR-0003,O:TSLA241018C00230000,CALL,230.0,2024-10-18,30,0.0,DISCOVERY,CONTINUATION,2024-09-18T18:00:00+00:00,2024-09-18T18:15:00+00:00,2024-09-18T18:15:00+00:00,17.27,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-09T18:15:00+00:00,TSLA
OPT-LONG-bc1f7691ea6ad420,TSLA-PR-0003,O:TSLA241018P00230000,PUT,230.0,2024-10-18,30,0.0,DISCOVERY,CONTINUATION,2024-09-18T18:00:00+00:00,2024-09-18T18:15:00+00:00,2024-09-18T18:15:00+00:00,15.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-09T18:15:00+00:00,TSLA
OPT-LONG-0c928f208ffbc0dd,TSLA-PR-0006,O:TSLA241213C00340000,CALL,340.0,2024-12-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-11-29T14:45:00+00:00,2024-11-29T15:00:00+00:00,2024-11-29T15:00:00+00:00,12.85,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-13T23:59:59.999999+00:00,TSLA
OPT-LONG-35ae8a750a949b4d,TSLA-PR-0006,O:TSLA241213P00340000,PUT,340.0,2024-12-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-11-29T14:45:00+00:00,2024-11-29T15:00:00+00:00,2024-11-29T15:00:00+00:00,13.35,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-13T23:59:59.999999+00:00,TSLA
OPT-LONG-ca9b37aa7faea21e,TSLA-PR-0006,O:TSLA241227C00340000,CALL,340.0,2024-12-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-11-29T14:45:00+00:00,2024-11-29T15:00:00+00:00,2024-11-29T15:00:00+00:00,18.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-20T15:00:00+00:00,TSLA
OPT-LONG-574368195b9fe047,TSLA-PR-0006,O:TSLA241227P00340000,PUT,340.0,2024-12-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-11-29T14:45:00+00:00,2024-11-29T15:00:00+00:00,2024-11-29T15:00:00+00:00,17.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-20T15:00:00+00:00,TSLA
OPT-LONG-377dfc1f8820958d,TSLA-PR-0007,O:TSLA241213C00360000,CALL,360.0,2024-12-13,14,0.0,DISCOVERY,CONTINUATION,2024-12-02T20:30:00+00:00,2024-12-02T20:45:00+00:00,2024-12-02T20:45:00+00:00,12.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-13T23:59:59.999999+00:00,TSLA
OPT-LONG-94f4813fb7af6b96,TSLA-PR-0007,O:TSLA241213P00360000,PUT,360.0,2024-12-13,14,0.0,DISCOVERY,CONTINUATION,2024-12-02T20:30:00+00:00,2024-12-02T20:45:00+00:00,2024-12-02T20:45:00+00:00,14.6,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-13T23:59:59.999999+00:00,TSLA
OPT-LONG-3da71dc7639b7b8c,TSLA-PR-0007,O:TSLA250103C00360000,CALL,360.0,2025-01-03,30,0.0,DISCOVERY,CONTINUATION,2024-12-02T20:30:00+00:00,2024-12-02T20:45:00+00:00,2024-12-02T20:45:00+00:00,22.98,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-23T20:45:00+00:00,TSLA
OPT-LONG-09b085c2049662e9,TSLA-PR-0007,O:TSLA250103P00360000,PUT,360.0,2025-01-03,30,0.0,DISCOVERY,CONTINUATION,2024-12-02T20:30:00+00:00,2024-12-02T20:45:00+00:00,2024-12-02T20:45:00+00:00,24.05,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-23T20:45:00+00:00,TSLA
OPT-LONG-989682a9cf6764a5,TSLA-PR-0008,O:TSLA250124C00395000,CALL,395.0,2025-01-24,14,0.0,DISCOVERY,CONTINUATION,2025-01-13T17:15:00+00:00,2025-01-13T17:30:00+00:00,2025-01-13T17:30:00+00:00,16.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-24T23:59:59.999999+00:00,TSLA
OPT-LONG-13680923b2823db0,TSLA-PR-0008,O:TSLA250124P00395000,PUT,395.0,2025-01-24,14,0.0,DISCOVERY,CONTINUATION,2025-01-13T17:15:00+00:00,2025-01-13T17:30:00+00:00,2025-01-13T17:30:00+00:00,15.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-24T23:59:59.999999+00:00,TSLA
OPT-LONG-95b9f5a154713bc7,TSLA-PR-0008,O:TSLA250214P00395000,PUT,395.0,2025-02-14,30,0.0,DISCOVERY,CONTINUATION,2025-01-13T17:15:00+00:00,2025-01-13T17:30:00+00:00,2025-01-13T17:30:00+00:00,30.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-03T17:30:00+00:00,TSLA
OPT-LONG-dc7e0668f6916855,TSLA-PR-0009,O:TSLA250214C00395000,CALL,395.0,2025-02-14,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-30T14:30:00+00:00,2025-01-30T14:45:00+00:00,2025-01-30T14:45:00+00:00,19.98,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-14T23:59:59.999999+00:00,TSLA
OPT-LONG-cf1f764d78908a70,TSLA-PR-0009,O:TSLA250214P00395000,PUT,395.0,2025-02-14,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-30T14:30:00+00:00,2025-01-30T14:45:00+00:00,2025-01-30T14:45:00+00:00,18.32,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-14T23:59:59.999999+00:00,TSLA
OPT-LONG-d09372ce0164f463,TSLA-PR-0009,O:TSLA250228C00395000,CALL,395.0,2025-02-28,30,0.0,DISCOVERY,ENTRY_FORMING,2025-01-30T14:30:00+00:00,2025-01-30T14:45:00+00:00,2025-01-30T14:45:00+00:00,26.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-20T14:45:00+00:00,TSLA
OPT-LONG-3921a696ba60be32,TSLA-PR-0009,O:TSLA250228P00395000,PUT,395.0,2025-02-28,30,0.0,DISCOVERY,ENTRY_FORMING,2025-01-30T14:30:00+00:00,2025-01-30T14:45:00+00:00,2025-01-30T14:45:00+00:00,23.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-20T14:45:00+00:00,TSLA
OPT-LONG-613527063d3ea6f0,TSLA-PR-0010,O:TSLA250228C00352500,CALL,352.5,2025-02-28,14,0.0,DISCOVERY,CONTINUATION,2025-02-14T18:30:00+00:00,2025-02-14T18:45:00+00:00,2025-02-14T18:45:00+00:00,14.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-28T23:59:59.999999+00:00,TSLA
OPT-LONG-2e40561b4bfb0db4,TSLA-PR-0010,O:TSLA250228P00352500,PUT,352.5,2025-02-28,14,0.0,DISCOVERY,CONTINUATION,2025-02-14T18:30:00+00:00,2025-02-14T18:45:00+00:00,2025-02-14T18:45:00+00:00,13.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-28T23:59:59.999999+00:00,TSLA
OPT-LONG-c10fa52912932631,TSLA-PR-0010,O:TSLA250314C00355000,CALL,355.0,2025-03-14,30,0.0,DISCOVERY,CONTINUATION,2025-02-14T18:30:00+00:00,2025-02-14T18:45:00+00:00,2025-02-14T18:45:00+00:00,20.85,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-03-07T18:45:00+00:00,TSLA
OPT-LONG-0b39ab12d842a891,TSLA-PR-0010,O:TSLA250314P00355000,PUT,355.0,2025-03-14,30,0.0,DISCOVERY,CONTINUATION,2025-02-14T18:30:00+00:00,2025-02-14T18:45:00+00:00,2025-02-14T18:45:00+00:00,20.45,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-03-07T18:45:00+00:00,TSLA
OPT-LONG-772b63481af7008d,TSLA-PR-0012,O:TSLA250411C00282500,CALL,282.5,2025-04-11,14,0.0,DISCOVERY,CONTINUATION,2025-03-26T13:30:00+00:00,2025-03-26T13:45:00+00:00,2025-03-26T13:45:00+00:00,18.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-04-11T23:59:59.999999+00:00,TSLA
OPT-LONG-f3f32bcba1bebad4,TSLA-PR-0012,O:TSLA250411P00282500,PUT,282.5,2025-04-11,14,0.0,DISCOVERY,CONTINUATION,2025-03-26T13:30:00+00:00,2025-03-26T13:45:00+00:00,2025-03-26T13:45:00+00:00,15.7,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-04-11T23:59:59.999999+00:00,TSLA
OPT-LONG-5ad6e92d214d2755,TSLA-PR-0012,O:TSLA250425C00285000,CALL,285.0,2025-04-25,30,0.0,DISCOVERY,CONTINUATION,2025-03-26T13:30:00+00:00,2025-03-26T13:45:00+00:00,2025-03-26T13:45:00+00:00,23.64,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-04-16T13:45:00+00:00,TSLA
OPT-LONG-80039cb98e942a11,TSLA-PR-0012,O:TSLA250425P00285000,PUT,285.0,2025-04-25,30,0.0,DISCOVERY,CONTINUATION,2025-03-26T13:30:00+00:00,2025-03-26T13:45:00+00:00,2025-03-26T13:45:00+00:00,23.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-04-16T13:45:00+00:00,TSLA
OPT-LONG-1e1c9c521fa39709,TSLA-PR-0014,O:TSLA250523C00275000,CALL,275.0,2025-05-23,14,0.0,DISCOVERY,CONTINUATION,2025-05-06T18:15:00+00:00,2025-05-06T18:30:00+00:00,2025-05-06T18:30:00+00:00,14.95,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-05-23T23:59:59.999999+00:00,TSLA
OPT-LONG-fef1b4127108307f,TSLA-PR-0014,O:TSLA250523P00275000,PUT,275.0,2025-05-23,14,0.0,DISCOVERY,CONTINUATION,2025-05-06T18:15:00+00:00,2025-05-06T18:30:00+00:00,2025-05-06T18:30:00+00:00,14.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-05-23T23:59:59.999999+00:00,TSLA
OPT-LONG-436283a2a3fd66c5,TSLA-PR-0014,O:TSLA250606C00275000,CALL,275.0,2025-06-06,30,0.0,DISCOVERY,CONTINUATION,2025-05-06T18:15:00+00:00,2025-05-06T18:30:00+00:00,2025-05-06T18:30:00+00:00,20.04,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-05-27T18:30:00+00:00,TSLA
OPT-LONG-4685252a12e7bb94,TSLA-PR-0014,O:TSLA250606P00275000,PUT,275.0,2025-06-06,30,0.0,DISCOVERY,CONTINUATION,2025-05-06T18:15:00+00:00,2025-05-06T18:30:00+00:00,2025-05-06T18:30:00+00:00,19.05,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-05-27T18:30:00+00:00,TSLA
OPT-LONG-1db9034a8fbd444a,TSLA-PR-0016,O:TSLA250606C00350000,CALL,350.0,2025-06-06,14,0.0,DISCOVERY,CONTINUATION,2025-05-20T13:30:00+00:00,2025-05-20T13:45:00+00:00,2025-05-20T13:45:00+00:00,19.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-06T23:59:59.999999+00:00,TSLA
OPT-LONG-3dcd4d560f71aff1,TSLA-PR-0016,O:TSLA250606P00350000,PUT,350.0,2025-06-06,14,0.0,DISCOVERY,CONTINUATION,2025-05-20T13:30:00+00:00,2025-05-20T13:45:00+00:00,2025-05-20T13:45:00+00:00,19.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-06T23:59:59.999999+00:00,TSLA
OPT-LONG-571099e45034b16d,TSLA-PR-0016,O:TSLA250620C00350000,CALL,350.0,2025-06-20,30,0.0,DISCOVERY,CONTINUATION,2025-05-20T13:30:00+00:00,2025-05-20T13:45:00+00:00,2025-05-20T13:45:00+00:00,25.85,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-10T13:45:00+00:00,TSLA
OPT-LONG-904a2c97afc26aec,TSLA-PR-0016,O:TSLA250620P00350000,PUT,350.0,2025-06-20,30,0.0,DISCOVERY,CONTINUATION,2025-05-20T13:30:00+00:00,2025-05-20T13:45:00+00:00,2025-05-20T13:45:00+00:00,25.05,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-10T13:45:00+00:00,TSLA
OPT-LONG-53af612ff5a9392e,TSLA-PR-0017,O:TSLA250627C00330000,CALL,330.0,2025-06-27,14,0.0,DISCOVERY,ENTRY_FORMING,2025-06-12T16:00:00+00:00,2025-06-12T16:15:00+00:00,2025-06-12T16:15:00+00:00,16.65,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-27T23:59:59.999999+00:00,TSLA
OPT-LONG-38109d1d2c3f7078,TSLA-PR-0017,O:TSLA250627P00330000,PUT,330.0,2025-06-27,14,0.0,DISCOVERY,ENTRY_FORMING,2025-06-12T16:00:00+00:00,2025-06-12T16:15:00+00:00,2025-06-12T16:15:00+00:00,16.1,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-27T23:59:59.999999+00:00,TSLA
OPT-LONG-e9ca8dd7ff16c16c,TSLA-PR-0017,O:TSLA250711C00330000,CALL,330.0,2025-07-11,30,0.0,DISCOVERY,ENTRY_FORMING,2025-06-12T16:00:00+00:00,2025-06-12T16:15:00+00:00,2025-06-12T16:15:00+00:00,23.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-03T16:15:00+00:00,TSLA
OPT-LONG-9f48d10363b85598,TSLA-PR-0018,O:TSLA250725C00350000,CALL,350.0,2025-07-25,30,0.0,DISCOVERY,CONTINUATION,2025-06-23T16:30:00+00:00,2025-06-23T16:45:00+00:00,2025-06-23T16:45:00+00:00,29.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-14T16:45:00+00:00,TSLA
OPT-LONG-00f115f8645b51d6,TSLA-PR-0018,O:TSLA250725P00350000,PUT,350.0,2025-07-25,30,0.0,DISCOVERY,CONTINUATION,2025-06-23T16:30:00+00:00,2025-06-23T16:45:00+00:00,2025-06-23T16:45:00+00:00,27.6,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-14T16:45:00+00:00,TSLA
OPT-LONG-19aeeb5ca837f40c,TSLA-PR-0019,O:TSLA250808P00332500,PUT,332.5,2025-08-08,14,0.0,DISCOVERY,ENTRY_FORMING,2025-07-23T19:45:00+00:00,2025-07-23T20:00:00+00:00,2025-07-23T20:00:00+00:00,16.57,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-08T23:59:59.999999+00:00,TSLA
OPT-LONG-ce6152bcd67e39aa,TSLA-PR-0020,O:TSLA250822C00320000,CALL,320.0,2025-08-22,14,0.0,DISCOVERY,CONTINUATION,2025-08-06T19:15:00+00:00,2025-08-06T19:30:00+00:00,2025-08-06T19:30:00+00:00,11.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-22T23:59:59.999999+00:00,TSLA
OPT-LONG-d777e121733f6d4a,TSLA-PR-0020,O:TSLA250822P00320000,PUT,320.0,2025-08-22,14,0.0,DISCOVERY,CONTINUATION,2025-08-06T19:15:00+00:00,2025-08-06T19:30:00+00:00,2025-08-06T19:30:00+00:00,12.05,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-22T23:59:59.999999+00:00,TSLA
OPT-LONG-492a0aea2dcae21d,TSLA-PR-0020,O:TSLA250905C00320000,CALL,320.0,2025-09-05,30,0.0,DISCOVERY,CONTINUATION,2025-08-06T19:15:00+00:00,2025-08-06T19:30:00+00:00,2025-08-06T19:30:00+00:00,16.39,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-27T19:30:00+00:00,TSLA
OPT-LONG-c215fe52aa060576,TSLA-PR-0020,O:TSLA250905P00320000,PUT,320.0,2025-09-05,30,0.0,DISCOVERY,CONTINUATION,2025-08-06T19:15:00+00:00,2025-08-06T19:30:00+00:00,2025-08-06T19:30:00+00:00,16.11,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-27T19:30:00+00:00,TSLA
OPT-LONG-884e6ab3fc7b3986,TSLA-PR-0022,O:TSLA251003C00415000,CALL,415.0,2025-10-03,14,0.0,DISCOVERY,ENTRY_FORMING,2025-09-16T13:45:00+00:00,2025-09-16T14:00:00+00:00,2025-09-16T14:00:00+00:00,22.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-03T23:59:59.999999+00:00,TSLA
OPT-LONG-ff781a11a06e07f9,TSLA-PR-0022,O:TSLA251003P00415000,PUT,415.0,2025-10-03,14,0.0,DISCOVERY,ENTRY_FORMING,2025-09-16T13:45:00+00:00,2025-09-16T14:00:00+00:00,2025-09-16T14:00:00+00:00,20.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-03T23:59:59.999999+00:00,TSLA
OPT-LONG-2de9ccb48a1e0930,TSLA-PR-0022,O:TSLA251017C00415000,CALL,415.0,2025-10-17,30,0.0,DISCOVERY,ENTRY_FORMING,2025-09-16T13:45:00+00:00,2025-09-16T14:00:00+00:00,2025-09-16T14:00:00+00:00,28.67,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-07T14:00:00+00:00,TSLA
OPT-LONG-bc4e697973b858ea,TSLA-PR-0022,O:TSLA251017P00415000,PUT,415.0,2025-10-17,30,0.0,DISCOVERY,ENTRY_FORMING,2025-09-16T13:45:00+00:00,2025-09-16T14:00:00+00:00,2025-09-16T14:00:00+00:00,26.1,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-07T14:00:00+00:00,TSLA
OPT-LONG-ee75feba7595aa96,TSLA-PR-0024,O:TSLA251024C00450000,CALL,450.0,2025-10-24,14,0.0,DISCOVERY,ENTRY_FORMING,2025-10-07T13:30:00+00:00,2025-10-07T13:45:00+00:00,2025-10-07T13:45:00+00:00,26.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-24T23:59:59.999999+00:00,TSLA
OPT-LONG-d5bedffac36de891,TSLA-PR-0024,O:TSLA251024P00450000,PUT,450.0,2025-10-24,14,0.0,DISCOVERY,ENTRY_FORMING,2025-10-07T13:30:00+00:00,2025-10-07T13:45:00+00:00,2025-10-07T13:45:00+00:00,26.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-24T23:59:59.999999+00:00,TSLA
OPT-LONG-4bc99ce5611c316e,TSLA-PR-0024,O:TSLA251107C00450000,CALL,450.0,2025-11-07,30,0.0,DISCOVERY,ENTRY_FORMING,2025-10-07T13:30:00+00:00,2025-10-07T13:45:00+00:00,2025-10-07T13:45:00+00:00,34.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-28T13:45:00+00:00,TSLA
OPT-LONG-e4acc8af64d6f570,TSLA-PR-0024,O:TSLA251107P00450000,PUT,450.0,2025-11-07,30,0.0,DISCOVERY,ENTRY_FORMING,2025-10-07T13:30:00+00:00,2025-10-07T13:45:00+00:00,2025-10-07T13:45:00+00:00,32.75,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-28T13:45:00+00:00,TSLA
OPT-LONG-6edfb22f4722a8fd,TSLA-PR-0025,O:TSLA251114C00447500,CALL,447.5,2025-11-14,14,0.0,DISCOVERY,CONTINUATION,2025-10-31T13:30:00+00:00,2025-10-31T13:45:00+00:00,2025-10-31T13:45:00+00:00,19.75,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-14T23:59:59.999999+00:00,TSLA
OPT-LONG-ddbbf26eeae6ec0d,TSLA-PR-0025,O:TSLA251114P00447500,PUT,447.5,2025-11-14,14,0.0,DISCOVERY,CONTINUATION,2025-10-31T13:30:00+00:00,2025-10-31T13:45:00+00:00,2025-10-31T13:45:00+00:00,18.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-14T23:59:59.999999+00:00,TSLA
OPT-LONG-d23ff94d824f0ffb,TSLA-PR-0025,O:TSLA251128C00450000,CALL,450.0,2025-11-28,30,0.0,DISCOVERY,CONTINUATION,2025-10-31T13:30:00+00:00,2025-10-31T13:45:00+00:00,2025-10-31T13:45:00+00:00,25.65,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-21T13:45:00+00:00,TSLA
OPT-LONG-25a467c7708ed2f4,TSLA-PR-0025,O:TSLA251128P00450000,PUT,450.0,2025-11-28,30,0.0,DISCOVERY,CONTINUATION,2025-10-31T13:30:00+00:00,2025-10-31T13:45:00+00:00,2025-10-31T13:45:00+00:00,26.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-21T13:45:00+00:00,TSLA
OPT-LONG-a4b1641a39b33972,TSLA-PR-0026,O:TSLA251121C00437500,CALL,437.5,2025-11-21,14,0.0,DISCOVERY,ENTRY_FORMING,2025-11-10T14:30:00+00:00,2025-11-10T14:45:00+00:00,2025-11-10T14:45:00+00:00,17.71,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-21T23:59:59.999999+00:00,TSLA
OPT-LONG-c579165afcc0951d,TSLA-PR-0026,O:TSLA251121P00437500,PUT,437.5,2025-11-21,14,0.0,DISCOVERY,ENTRY_FORMING,2025-11-10T14:30:00+00:00,2025-11-10T14:45:00+00:00,2025-11-10T14:45:00+00:00,16.75,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-21T23:59:59.999999+00:00,TSLA
OPT-LONG-220b7f4533d43b36,TSLA-PR-0026,O:TSLA251212C00440000,CALL,440.0,2025-12-12,30,0.0,DISCOVERY,ENTRY_FORMING,2025-11-10T14:30:00+00:00,2025-11-10T14:45:00+00:00,2025-11-10T14:45:00+00:00,27.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-01T14:45:00+00:00,TSLA
OPT-LONG-dc9e812bfc41dad8,TSLA-PR-0026,O:TSLA251212P00440000,PUT,440.0,2025-12-12,30,0.0,DISCOVERY,ENTRY_FORMING,2025-11-10T14:30:00+00:00,2025-11-10T14:45:00+00:00,2025-11-10T14:45:00+00:00,28.11,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-01T14:45:00+00:00,TSLA
OPT-LONG-01c1c68f71120263,TSLA-PR-0027,O:TSLA251226C00447500,CALL,447.5,2025-12-26,14,0.0,DISCOVERY,ENTRY_FORMING,2025-12-10T19:00:00+00:00,2025-12-10T19:15:00+00:00,2025-12-10T19:15:00+00:00,16.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-26T23:59:59.999999+00:00,TSLA
OPT-LONG-4a02c2b0bf37f9f3,TSLA-PR-0027,O:TSLA251226P00447500,PUT,447.5,2025-12-26,14,0.0,DISCOVERY,ENTRY_FORMING,2025-12-10T19:00:00+00:00,2025-12-10T19:15:00+00:00,2025-12-10T19:15:00+00:00,14.75,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-26T23:59:59.999999+00:00,TSLA
OPT-LONG-deed70bbfae1e8e5,TSLA-PR-0027,O:TSLA260109C00450000,CALL,450.0,2026-01-09,30,0.0,DISCOVERY,ENTRY_FORMING,2025-12-10T19:00:00+00:00,2025-12-10T19:15:00+00:00,2025-12-10T19:15:00+00:00,23.95,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-31T19:15:00+00:00,TSLA
OPT-LONG-4104bd551444a5eb,TSLA-PR-0027,O:TSLA260109P00450000,PUT,450.0,2026-01-09,30,0.0,DISCOVERY,ENTRY_FORMING,2025-12-10T19:00:00+00:00,2025-12-10T19:15:00+00:00,2025-12-10T19:15:00+00:00,22.79,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-31T19:15:00+00:00,TSLA
